"","expedition_id","peak_id","peak_name","year","season","basecamp_date","highpoint_date","termination_date","termination_reason","highpoint_metres","members","member_deaths","hired_staff","hired_staff_deaths","trekking_agency","climb_success","death_on_exp","height_metres"
"1905","MANA80302","MANA","Manaslu",1980,"Autumn",1980-09-26,1980-10-17,NA,"Bad weather (storms, high winds)",7200,12,0,4,0,NA,0,0,8163
"1906","TILI80301","TILI","Tilicho",1980,"Autumn",1980-10-23,1980-10-30,NA,"Success (main peak)",7134,8,0,1,0,NA,1,0,7134
"1907","ANN180301","ANN1","Annapurna I",1980,"Autumn",1980-10-04,1980-10-14,1980-10-20,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6500,15,0,8,0,NA,0,0,8091
"1908","EVER80301","EVER","Everest",1980,"Autumn",1980-08-27,1980-10-14,1980-10-19,"Bad weather (storms, high winds)",8763,52,1,25,1,NA,0,1,8850
"1909","CHRE80301","CHRE","Churen Himal East",1980,"Autumn",1980-10-13,1980-10-26,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7000,14,0,6,0,NA,0,0,7371
"1910","PUMO80302","PUMO","Pumori",1980,"Autumn",1980-10-12,1980-10-25,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6600,5,0,0,0,NA,0,0,7138
"1911","DHA180302","DHA1","Dhaulagiri I",1980,"Autumn",1980-09-13,1980-10-23,1980-10-28,"Bad weather (storms, high winds)",7500,7,0,5,0,NA,0,0,8167
"1912","EVER80201","EVER","Everest",1980,"Summer",1980-07-04,1980-08-20,1980-08-29,"Success (main peak)",8850,2,0,0,0,NA,1,0,8850
"1913","THAM80101","THAM","Thamserku",1980,"Spring",1980-03-25,1980-04-27,NA,"Success (main peak)",6618,4,0,0,0,NA,1,0,6618
"1914","KANG80101","KANG","Kangchenjunga",1980,"Spring",1980-03-20,1980-05-14,1980-05-25,"Success (main peak)",8586,10,0,11,0,NA,1,0,8586
"1915","NUMB80101","NUMB","Numbur",1980,"Spring",1980-04-03,1980-04-17,1980-04-19,"Route technically too difficult, lack of experience, strength, or motivation",6595,11,0,4,0,NA,0,0,6958
"1916","GAN280101","GAN2","Ganesh II",1980,"Spring",1980-03-28,1980-05-07,1980-05-10,"Route technically too difficult, lack of experience, strength, or motivation",6750,11,0,0,0,NA,0,0,7118
"1917","LAMJ80101","LAMJ","Lamjung Himal",1980,"Spring",1980-04-05,1980-05-13,1980-05-18,"Success (main peak)",6983,10,0,3,0,NA,1,0,6983
"1918","KGUR80101","KGUR","Kang Guru",1980,"Spring",1980-03-20,1980-04-18,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6600,10,0,0,0,NA,0,0,6981
"1919","GAN580101","GAN5","Ganesh V",1980,"Spring",1980-03-22,1980-04-21,1980-04-26,"Success (main peak)",6770,9,0,5,0,NA,1,0,6770
"1920","MANA80101","MANA","Manaslu",1980,"Spring",1980-03-19,1980-04-28,NA,"Success (main peak)",8163,7,0,6,0,NA,1,0,8163
"1921","MANA80102","MANA","Manaslu",1980,"Spring",1980-04-05,1980-04-29,1980-05-18,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6550,9,0,2,0,NA,0,0,8163
"1922","EVER80102","EVER","Everest",1980,"Spring",1980-03-25,1980-05-19,1980-05-24,"Success (main peak)",8850,16,0,0,0,NA,1,0,8850
"1923","DHA180102","DHA1","Dhaulagiri I",1980,"Spring",1980-04-08,1980-05-18,1980-05-21,"Success (main peak)",8167,4,0,2,0,NA,1,0,8167
"1924","LHOT80102","LHOT","Lhotse",1980,"Spring",1980-03-26,1980-05-15,1980-05-26,"Route technically too difficult, lack of experience, strength, or motivation",8400,18,0,16,1,NA,0,1,8516
"1925","EVER80101","EVER","Everest",1980,"Spring",1980-03-20,1980-05-14,1980-05-21,"Success (main peak)",8850,12,0,35,0,NA,1,0,8850
"1926","BARU80101","BARU","Baruntse",1980,"Spring",1980-04-07,1980-04-27,1980-05-05,"Success (main peak)",7152,8,0,2,0,NA,1,0,7152
"1927","EVER80401","EVER","Everest",1980,"Winter",1980-11-27,1981-01-27,1981-02-01,"Bad weather (storms, high winds)",8000,17,1,20,0,NA,0,1,8850
"1928","EVER80103","EVER","Everest",1980,"Spring",1980-03-05,1980-05-03,NA,"Success (main peak)",8850,27,1,22,0,NA,1,1,8850
"1929","HIME80301","HIME","Himalchuli East",1980,"Autumn",NA,NA,NA,"Did not attempt climb",NA,16,0,0,0,NA,0,0,7893
"1930","HIME80302","HIME","Himalchuli East",1980,"Autumn",NA,NA,NA,"Attempt rumoured",NA,0,0,0,0,NA,0,0,7893
"1931","MARD80301","MARD","Mardi Himal",1980,"Autumn",NA,1980-10-14,NA,"Success (main peak)",5553,2,1,0,0,NA,1,1,5553
"1932","SAIP96301","SAIP","Saipal",1996,"Autumn",1996-10-09,1996-10-21,NA,"Bad weather (storms, high winds)",6470,4,0,1,0,"Lama Adventure Treks",0,0,7030
"1933","PUTH96301","PUTH","Putha Hiunchuli",1996,"Autumn",1996-10-01,1996-10-13,1996-10-19,"Success (main peak)",7246,11,0,4,0,"Thamserku Trekking",1,0,7246
"1934","KJER96301","KJER","Kanjeralwa",1996,"Autumn",1996-11-06,1996-11-08,1996-11-09,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5000,6,0,2,0,"Tip & Top Trekking",0,0,6612
"1935","PUTH96302","PUTH","Putha Hiunchuli",1996,"Autumn",1996-10-07,1996-10-16,NA,"Success (main peak)",7246,6,0,2,0,"Chomalhari Trekking",1,0,7246
"1936","APIM96301","APIM","Api Main",1996,"Autumn",1996-10-16,1996-11-04,1996-11-09,"Success (main peak)",7132,12,0,0,0,"Wilderness Experience",1,0,7132
"1937","DHA196306","DHA1","Dhaulagiri I",1996,"Autumn",1996-10-12,1996-11-05,1996-11-08,"Success (main peak)",8167,8,0,3,0,"Karyang Kurung Treks",1,0,8167
"1938","GURJ96301","GURJ","Gurja Himal",1996,"Autumn",1996-09-07,1996-09-20,1996-09-26,"Success (main peak)",7193,7,0,0,0,"Treks of Enchantment",1,0,7193
"1939","DHA196304","DHA1","Dhaulagiri I",1996,"Autumn",1996-09-20,1996-10-17,1996-10-23,"Success (claimed)",8167,1,0,0,0,"Trekking International",1,0,8167
"1940","DHA196305","DHA1","Dhaulagiri I",1996,"Autumn",1996-09-24,1996-10-21,NA,"Success (main peak)",8167,13,0,0,0,"Mountain Trekkers Service",1,0,8167
"1941","DHA196303","DHA1","Dhaulagiri I",1996,"Autumn",1996-09-16,1996-10-12,1996-10-14,"Bad weather (storms, high winds)",7200,3,0,2,0,"Wilderness Experience",0,0,8167
"1942","DHA196302","DHA1","Dhaulagiri I",1996,"Autumn",1996-09-13,1996-10-12,1996-10-17,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7300,6,0,3,0,"Cosmo Treks",0,0,8167
"1943","DHA196301","DHA1","Dhaulagiri I",1996,"Autumn",1996-09-06,1996-10-10,1996-10-13,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7900,4,0,0,0,"Asian Trekking",0,0,8167
"1944","ANN496302","ANN4","Annapurna IV",1996,"Autumn",1996-09-24,1996-10-01,1996-10-06,"Accident (death or serious injury)",6100,7,2,3,0,"Himalaya Expeditions",0,1,7525
"1945","ANN196301","ANN1","Annapurna I",1996,"Autumn",1996-09-06,1996-10-20,1996-10-30,"Success (main peak)",8091,12,0,0,0,"Windhorse Trekking",1,0,8091
"1946","ANN196304","ANN1","Annapurna I",1996,"Autumn",1996-09-03,1996-10-20,1996-10-28,"Success (main peak)",8091,13,0,0,0,"Asian Trekking",1,0,8091
"1947","ANN496306","ANN4","Annapurna IV",1996,"Autumn",1996-10-19,1996-11-10,1996-11-12,"Success (main peak)",7525,13,0,10,0,"Amtrek",1,0,7525
"1948","ANN296301","ANN2","Annapurna II",1996,"Autumn",1996-09-27,1996-10-14,1996-10-17,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,5,0,0,0,"International Trekkers (Intrek Asia)",0,0,7937
"1949","ANN496303","ANN4","Annapurna IV",1996,"Autumn",1996-10-07,1996-10-11,1996-10-18,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5600,5,0,1,0,"Everest Trekking",0,0,7525
"1950","NILS96301","NILS","Nilgiri South",1996,"Autumn",1996-09-28,1996-10-10,1996-10-11,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5400,2,0,0,0,"Wilderness Experience",0,0,6839
"1951","ANN496304","ANN4","Annapurna IV",1996,"Autumn",1996-10-07,1996-10-19,1996-10-25,"Bad weather (storms, high winds)",6200,12,0,0,0,"International Trekkers (Intrek Asia)",0,0,7525
"1952","ANN496301","ANN4","Annapurna IV",1996,"Autumn",1996-09-20,1996-09-28,1996-10-02,"Lack (or loss) of supplies or equipment",6200,1,0,2,0,"Sherpa guide",0,0,7525
"1953","ANN196303","ANN1","Annapurna I",1996,"Autumn",1996-09-26,1996-10-20,1996-10-24,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6600,2,0,1,0,"Asian Trekking",0,0,8091
"1954","ANN396301","ANN3","Annapurna III",1996,"Autumn",1996-09-14,NA,1996-10-10,"Bad conditions (deep snow, avalanching, falling ice, or rock)",NA,2,0,0,0,"Himalayan Treks (Him Treks)",0,0,7555
"1955","ANN496305","ANN4","Annapurna IV",1996,"Autumn",1996-10-09,1996-10-12,1996-10-16,"Illness, AMS, exhaustion, or frostbite",4650,9,0,0,0,"International Trekkers (Intrek Asia)",0,0,7525
"1956","ANN196302","ANN1","Annapurna I",1996,"Autumn",1996-09-22,1996-10-15,1996-10-17,"Route technically too difficult, lack of experience, strength, or motivation",7200,8,0,2,0,"Potala Trekking",0,0,8091
"1957","MANA96301","MANA","Manaslu",1996,"Autumn",1996-08-29,1996-09-27,1996-10-07,"Success (main peak)",8163,6,1,5,0,"Cosmo Treks",1,1,8163
"1958","MANA96303","MANA","Manaslu",1996,"Autumn",1996-09-10,1996-09-27,1996-10-02,"Success (main peak)",8163,9,0,1,0,"Monterosa Treks",1,0,8163
"1959","MANA96304","MANA","Manaslu",1996,"Autumn",1996-09-12,1996-09-27,1996-09-30,"Success (main peak)",8163,7,0,3,0,"Windhorse Trekking",1,0,8163
"1960","MANA96302","MANA","Manaslu",1996,"Autumn",1996-09-09,1996-10-12,1996-10-15,"Lack of time",7600,6,0,3,0,"Above the Clouds",0,0,8163
"1961","MANA96306","MANA","Manaslu",1996,"Autumn",1996-09-20,1996-10-13,1996-10-22,"Bad weather (storms, high winds)",7600,8,0,1,0,"Atlas",0,0,8163
"1962","MANA96307","MANA","Manaslu",1996,"Autumn",1996-09-25,1996-10-12,1996-10-15,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7500,10,0,5,0,"Asian Trekking",0,0,8163
"1963","KGUR96301","KGUR","Kang Guru",1996,"Autumn",1996-10-24,1996-10-30,1996-11-02,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,4,0,2,0,"Khumbi-ila Mt. & Trekking",0,0,6981
"1964","MANA96305","MANA","Manaslu",1996,"Autumn",1996-09-15,1996-10-01,1996-10-10,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7100,7,0,3,0,"Nepal Trans Himalayan Explorer",0,0,8163
"1965","NAMP96301","NAMP","Nampa",1996,"Autumn",1996-10-16,1996-11-03,1996-11-09,"Success (main peak)",6729,3,0,0,0,"Wilderness Experience",1,0,6729
"1966","BOBA96301","BOBA","Bobaye",1996,"Autumn",1996-10-16,1996-11-02,1996-11-09,"Success (main peak)",6808,3,0,2,0,"Wilderness Experience",1,0,6808
"1967","CHOY96312","CHOY","Cho Oyu",1996,"Autumn",1996-09-14,1996-09-23,NA,"Success (main peak)",8188,1,0,0,0,"Thamserku Trekking",1,0,8188
"1968","CHOY96308","CHOY","Cho Oyu",1996,"Autumn",1996-09-09,1996-09-27,NA,"Success (main peak)",8188,5,0,2,0,"Thamserku Trekking",1,0,8188
"1969","CHOY96315","CHOY","Cho Oyu",1996,"Autumn",1996-09-15,1996-10-09,1996-10-13,"Success (main peak)",8188,11,1,1,0,"Everest Adventure",1,1,8188
"1970","CHOY96309","CHOY","Cho Oyu",1996,"Autumn",1996-09-09,1996-09-27,1996-10-04,"Success (main peak)",8188,3,0,0,0,"Wilderness Experience",1,0,8188
"1971","CHOY96304","CHOY","Cho Oyu",1996,"Autumn",1996-09-06,1996-09-27,NA,"Success (main peak)",8188,8,0,3,0,"Asian Trekking",1,0,8188
"1972","CHOY96313","CHOY","Cho Oyu",1996,"Autumn",1996-09-14,1996-10-10,1996-10-13,"Success (main peak)",8188,5,0,0,0,"Thamserku Trekking",1,0,8188
"1973","CHOY96310","CHOY","Cho Oyu",1996,"Autumn",1996-09-09,1996-09-29,1996-10-04,"Success (main peak)",8188,9,0,2,0,"Wilderness Experience",1,0,8188
"1974","CHOY96316","CHOY","Cho Oyu",1996,"Autumn",1996-09-17,1996-09-29,NA,"Bad weather (storms, high winds)",7000,5,0,2,0,"Great Himalayan Adventure (GHA)",0,0,8188
"1975","CHOY96320","CHOY","Cho Oyu",1996,"Autumn",1996-09-20,1996-09-28,NA,"Bad weather (storms, high winds)",6800,4,0,1,0,"Thamserku Trekking",0,0,8188
"1976","CHOY96301","CHOY","Cho Oyu",1996,"Autumn",1996-08-26,1996-09-20,1996-09-30,"Success (main peak)",8188,12,0,4,0,"Asian Trekking",1,0,8188
"1977","CHOY96314","CHOY","Cho Oyu",1996,"Autumn",1996-09-14,1996-10-07,1996-10-12,"Bad weather (storms, high winds)",7000,4,0,1,0,"Thamserku Trekking",0,0,8188
"1978","CHOY96317","CHOY","Cho Oyu",1996,"Autumn",1996-09-17,1996-09-27,NA,"Bad weather (storms, high winds)",7350,10,0,0,0,"Alpine Asian Treks",0,0,8188
"1979","CHOY96311","CHOY","Cho Oyu",1996,"Autumn",1996-09-13,1996-10-03,1996-10-15,"Illness, AMS, exhaustion, or frostbite",7500,6,0,0,0,"Asian Trekking",0,0,8188
"1980","CHOY96305","CHOY","Cho Oyu",1996,"Autumn",1996-09-07,1996-10-01,1996-10-07,"Success (main peak)",8188,3,0,2,0,"None",1,0,8188
"1981","CHOY96306","CHOY","Cho Oyu",1996,"Autumn",1996-09-07,1996-09-25,1996-10-07,"Success (main peak)",8188,15,0,4,0,"Himalaya Expeditions",1,0,8188
"1982","PASA96301","PASA","Pasang Lhamu Chuli",1996,"Autumn",1996-09-20,1996-10-19,1996-10-21,"Success (main peak)",7350,7,0,4,0,"Cosmo Treks",1,0,7350
"1983","PASA96302","PASA","Pasang Lhamu Chuli",1996,"Autumn",1996-10-07,1996-10-20,1996-10-23,"Success (main peak)",7350,11,0,4,0,"Thamserku Trekking",1,0,7350
"1984","DRAN96301","DRAN","Drangnag Ri",1996,"Autumn",1996-09-29,1996-10-11,1996-10-15,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6030,8,0,3,0,"Guides For All Seasons",0,0,6757
"1985","CHOY96302","CHOY","Cho Oyu",1996,"Autumn",1996-08-27,1996-09-23,NA,"Success (main peak)",8188,7,0,3,0,"Asian Trekking",1,0,8188
"1986","CHOY96303","CHOY","Cho Oyu",1996,"Autumn",1996-08-27,1996-09-23,1996-09-30,"Success (main peak)",8188,11,0,0,0,"Asian Trekking",1,0,8188
"1987","CHOY96307","CHOY","Cho Oyu",1996,"Autumn",1996-09-07,1996-09-25,NA,"Success (main peak)",8188,1,0,2,0,"Rolwaling Treks",1,0,8188
"1988","CHOY96318","CHOY","Cho Oyu",1996,"Autumn",1996-09-17,1996-09-23,NA,"Success (main peak)",8188,1,0,0,0,"None",1,0,8188
"1989","CHOY96319","CHOY","Cho Oyu",1996,"Autumn",1996-09-18,1996-10-06,NA,"Success (main peak)",8188,11,1,0,0,"Asian Trekking",1,1,8188
"1990","KARY96301","KARY","Karyolung",1996,"Autumn",1996-10-24,1996-10-28,1996-10-30,"Bad weather (storms, high winds)",5300,6,0,2,0,"Sundar Himali",0,0,6530
"1991","EVER96302","EVER","Everest",1996,"Autumn",1996-08-22,1996-10-11,1996-10-12,"Success (main peak)",8850,9,0,9,1,"Sarang San Treks",1,1,8850
"1992","EVER96303","EVER","Everest",1996,"Autumn",1996-08-27,1996-10-03,1996-10-13,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7900,10,0,8,0,"Thamserku Trekking",0,0,8850
"1993","NUPT96301","NUPT","Nuptse",1996,"Autumn",1996-08-28,1996-09-17,1996-10-13,"Success (main peak)",7864,8,0,4,0,"Thamserku Trekking",1,0,7864
"1994","EVER96304","EVER","Everest",1996,"Autumn",1996-08-28,1996-09-21,1996-10-11,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7800,2,0,2,1,"Cosmo Treks",0,1,8850
"1995","EVER96301","EVER","Everest",1996,"Autumn",1996-08-20,1996-09-26,1996-09-30,"Success (main peak)",8850,2,0,5,0,"Himalayan Sherpa Adventure",1,0,8850
"1996","EVER96307","EVER","Everest",1996,"Autumn",1996-09-05,1996-09-24,1996-10-23,"Bad weather (storms, high winds)",7300,6,0,0,0,"Himalaya Expeditions",0,0,8850
"1997","EVER96308","EVER","Everest",1996,"Autumn",1996-09-13,1996-09-23,1996-09-29,"Other",6400,3,0,2,0,"Asian Trekking",0,0,8850
"1998","LHOT96301","LHOT","Lhotse",1996,"Autumn",1996-09-11,1996-09-24,1996-10-04,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7450,11,0,0,0,"Star Trek",0,0,8516
"1999","EVER96305","EVER","Everest",1996,"Autumn",1996-08-29,1996-09-20,1996-10-12,"Bad weather (storms, high winds)",8200,15,0,2,0,"Trekking International",0,0,8850
"2000","PUMO96307","PUMO","Pumori",1996,"Autumn",1996-10-31,1996-11-10,1996-11-14,"Success (main peak)",7138,8,0,0,0,"Thamserku Trekking",1,0,7138
"2001","PUMO96301","PUMO","Pumori",1996,"Autumn",1996-10-01,1996-10-20,1996-10-23,"Success (main peak)",7138,4,0,2,0,"Cosmo Treks",1,0,7138
"2002","PUMO96303","PUMO","Pumori",1996,"Autumn",1996-10-21,1996-11-04,1996-11-06,"Illness, AMS, exhaustion, or frostbite",6150,4,0,0,0,"Arun Treks",0,0,7138
"2003","PUMO96304","PUMO","Pumori",1996,"Autumn",1996-10-21,1996-11-08,1996-11-09,"Success (main peak)",7138,6,0,0,0,"Arun Treks",1,0,7138
"2004","PUMO96305","PUMO","Pumori",1996,"Autumn",1996-10-25,1996-11-03,1996-11-06,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6250,3,0,3,0,"Rolwaling Treks",0,0,7138
"2005","PUMO96306","PUMO","Pumori",1996,"Autumn",1996-10-27,1996-11-01,1996-11-03,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7130,2,0,0,0,"Khumbu Himalayan Trekking",0,0,7138
"2006","PUMO96302","PUMO","Pumori",1996,"Autumn",1996-10-18,1996-10-21,1996-10-26,"Bad weather (storms, high winds)",6250,6,0,1,0,"Sherpa Shangri-La Trekking",0,0,7138
"2007","AMAD96304","AMAD","Ama Dablam",1996,"Autumn",1996-10-04,1996-10-17,1996-10-22,"Success (main peak)",6814,6,0,0,0,"International Trekkers (Intrek Asia)",1,0,6814
"2008","AMAD96311","AMAD","Ama Dablam",1996,"Autumn",1996-10-19,1996-10-29,1996-10-31,"Success (main peak)",6814,17,0,0,0,"Asian Trekking",1,0,6814
"2009","AMAD96305","AMAD","Ama Dablam",1996,"Autumn",1996-10-04,1996-10-19,1996-10-24,"Success (main peak)",6814,7,0,0,0,"Thamserku Trekking",1,0,6814
"2010","AMAD96308","AMAD","Ama Dablam",1996,"Autumn",1996-10-13,1996-10-21,1996-10-24,"Success (main peak)",6814,7,0,0,0,"Asian Trekking",1,0,6814
"2011","AMAD96306","AMAD","Ama Dablam",1996,"Autumn",1996-10-06,1996-10-16,1996-10-17,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6650,3,0,0,0,"Himalayan Sherpa Nepal",0,0,6814
"2012","EVER80104","EVER","Everest",1980,"Spring",NA,NA,NA,"Did not attempt climb",NA,18,0,0,0,NA,0,0,8850
"2013","AMAD96312","AMAD","Ama Dablam",1996,"Autumn",1996-10-22,1996-10-31,1996-11-02,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5500,5,0,0,0,"Wilderness Experience",0,0,6814
"2014","AMAD96313","AMAD","Ama Dablam",1996,"Autumn",1996-10-24,1996-11-01,1996-11-04,"Success (main peak)",6814,5,0,1,0,"Khumbi-ila Mt. & Trekking",1,0,6814
"2015","AMAD96303","AMAD","Ama Dablam",1996,"Autumn",1996-10-03,1996-10-19,1996-10-21,"Success (main peak)",6814,6,0,0,0,"Great Himalayan Adventure (GHA)",1,0,6814
"2016","AMAD96307","AMAD","Ama Dablam",1996,"Autumn",1996-10-06,1996-10-18,1996-10-22,"Success (main peak)",6814,8,0,1,0,"Iceland Trekking",1,0,6814
"2017","AMAD96315","AMAD","Ama Dablam",1996,"Autumn",1996-10-28,1996-11-05,1996-11-12,"Success (main peak)",6814,7,0,0,0,"Asian Trekking",1,0,6814
"2018","AMAD96310","AMAD","Ama Dablam",1996,"Autumn",1996-10-17,1996-11-06,1996-11-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5800,5,0,0,0,"Sherpa Excursions",0,0,6814
"2019","AMAD96301","AMAD","Ama Dablam",1996,"Autumn",1996-09-25,1996-10-23,1996-10-28,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,5,0,0,0,"Summit Nepal Trekking",0,0,6814
"2020","AMAD96309","AMAD","Ama Dablam",1996,"Autumn",1996-10-15,1996-10-29,1996-11-01,"Success (main peak)",6814,4,0,3,0,"Wilderness Experience",1,0,6814
"2021","AMAD96314","AMAD","Ama Dablam",1996,"Autumn",1996-10-24,1996-11-06,1996-11-10,"Success (main peak)",6814,2,0,1,0,"Himalayan Sherpa Adventure",1,0,6814
"2022","AMAD96318","AMAD","Ama Dablam",1996,"Autumn",1996-11-05,1996-11-11,1996-11-14,"Success (main peak)",6814,4,0,0,0,"Kunga",1,0,6814
"2023","AMAD96319","AMAD","Ama Dablam",1996,"Autumn",1996-11-07,1996-11-15,1996-11-18,"Success (main peak)",6814,4,0,0,0,"Kunga",1,0,6814
"2024","AMAD96316","AMAD","Ama Dablam",1996,"Autumn",1996-10-29,1996-11-10,1996-11-14,"Success (main peak)",6814,5,0,0,0,"World Adventure",1,0,6814
"2025","AMAD96317","AMAD","Ama Dablam",1996,"Autumn",1996-10-31,1996-11-06,1996-11-08,"Success (main peak)",6814,5,0,0,0,"Lamjung",1,0,6814
